t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1590873423,202,0.636702,0.000000,0.000000,0.000000,events/second
1590873426,202,0.630753,0.000000,0.000000,0.000000,events/second
1590873429,205,0.634171,0.000000,0.000000,0.000000,events/second
1590873432,205,0.628334,0.000000,0.000000,0.000000,events/second
1590873435,205,0.622618,0.000000,0.000000,0.000000,events/second
1590873438,205,0.616991,0.000000,0.000000,0.000000,events/second
1590873441,205,0.611468,0.000000,0.000000,0.000000,events/second
1590873444,205,0.606046,0.000000,0.000000,0.000000,events/second
1590873447,206,0.603626,0.000000,0.000000,0.000000,events/second
1590873450,208,0.604200,0.000000,0.000000,0.000000,events/second
1590873453,208,0.598993,0.000000,0.000000,0.000000,events/second
1590873456,211,0.602414,0.000000,0.000000,0.000000,events/second
1590873459,211,0.597289,0.000000,0.000000,0.000000,events/second
1590873462,211,0.592271,0.000000,0.000000,0.000000,events/second
1590873465,211,0.587322,0.000000,0.000000,0.000000,events/second
1590873468,214,0.590740,0.000000,0.000000,0.000000,events/second
1590873471,214,0.585882,0.000000,0.000000,0.000000,events/second
1590873474,214,0.581114,0.000000,0.000000,0.000000,events/second
1590873477,214,0.576422,0.000000,0.000000,0.000000,events/second
1590873480,214,0.571795,0.000000,0.000000,0.000000,events/second
1590873483,214,0.567253,0.000000,0.000000,0.000000,events/second
1590873486,214,0.562779,0.000000,0.000000,0.000000,events/second
1590873489,217,0.566181,0.000000,0.000000,0.000000,events/second
1590873492,217,0.561800,0.000000,0.000000,0.000000,events/second
1590873495,217,0.557462,0.000000,0.000000,0.000000,events/second
1590873498,217,0.553185,0.000000,0.000000,0.000000,events/second
1590873501,217,0.549007,0.000000,0.000000,0.000000,events/second
1590873504,217,0.544876,0.000000,0.000000,0.000000,events/second
1590873507,218,0.543305,0.000000,0.000000,0.000000,events/second
1590873510,220,0.544206,0.000000,0.000000,0.000000,events/second
1590873513,220,0.540200,0.000000,0.000000,0.000000,events/second
1590873516,220,0.536248,0.000000,0.000000,0.000000,events/second
1590873519,220,0.532355,0.000000,0.000000,0.000000,events/second
1590873522,220,0.528522,0.000000,0.000000,0.000000,events/second
1590873525,220,0.524732,0.000000,0.000000,0.000000,events/second
1590873528,223,0.528122,0.000000,0.000000,0.000000,events/second
1590873531,223,0.524386,0.000000,0.000000,0.000000,events/second
1590873534,223,0.520714,0.000000,0.000000,0.000000,events/second
1590873537,223,0.517091,0.000000,0.000000,0.000000,events/second
1590873540,223,0.513517,0.000000,0.000000,0.000000,events/second
1590873543,223,0.509996,0.000000,0.000000,0.000000,events/second
1590873546,226,0.513332,0.000000,0.000000,0.000000,events/second
1590873549,229,0.516631,0.000000,0.000000,0.000000,events/second
1590873552,229,0.513166,0.000000,0.000000,0.000000,events/second
1590873555,229,0.509731,0.000000,0.000000,0.000000,events/second
1590873558,229,0.506344,0.000000,0.000000,0.000000,events/second
1590873561,229,0.503011,0.000000,0.000000,0.000000,events/second
1590873564,229,0.499719,0.000000,0.000000,0.000000,events/second
1590873567,233,0.505140,0.000000,0.000000,0.000000,events/second
1590873570,235,0.506197,0.000000,0.000000,0.000000,events/second
1590873573,238,0.509353,0.000000,0.000000,0.000000,events/second
1590873576,238,0.506111,0.000000,0.000000,0.000000,events/second
1590873579,238,0.502900,0.000000,0.000000,0.000000,events/second
1590873582,238,0.499740,0.000000,0.000000,0.000000,events/second
1590873585,238,0.496614,0.000000,0.000000,0.000000,events/second
1590873588,241,0.499730,0.000000,0.000000,0.000000,events/second
1590873591,241,0.496642,0.000000,0.000000,0.000000,events/second
1590873594,241,0.493592,0.000000,0.000000,0.000000,events/second
1590873597,241,0.490580,0.000000,0.000000,0.000000,events/second
1590873600,241,0.487597,0.000000,0.000000,0.000000,events/second
1590873603,241,0.484658,0.000000,0.000000,0.000000,events/second
1590873606,241,0.481753,0.000000,0.000000,0.000000,events/second
1590873609,244,0.484838,0.000000,0.000000,0.000000,events/second
1590873612,244,0.481969,0.000000,0.000000,0.000000,events/second
1590873615,244,0.479132,0.000000,0.000000,0.000000,events/second
1590873618,244,0.476317,0.000000,0.000000,0.000000,events/second
1590873621,244,0.473547,0.000000,0.000000,0.000000,events/second
1590873624,244,0.470810,0.000000,0.000000,0.000000,events/second
1590873627,245,0.470017,0.000000,0.000000,0.000000,events/second
1590873630,247,0.471142,0.000000,0.000000,0.000000,events/second
1590873633,247,0.468462,0.000000,0.000000,0.000000,events/second
1590873636,247,0.465807,0.000000,0.000000,0.000000,events/second
1590873639,247,0.463194,0.000000,0.000000,0.000000,events/second
1590873642,247,0.460597,0.000000,0.000000,0.000000,events/second
1590873645,247,0.458038,0.000000,0.000000,0.000000,events/second
1590873648,250,0.461040,0.000000,0.000000,0.000000,events/second
1590873651,250,0.458495,0.000000,0.000000,0.000000,events/second
1590873654,250,0.455990,0.000000,0.000000,0.000000,events/second
1590873657,250,0.453508,0.000000,0.000000,0.000000,events/second
1590873660,250,0.451052,0.000000,0.000000,0.000000,events/second
1590873663,250,0.448625,0.000000,0.000000,0.000000,events/second
1590873666,250,0.446224,0.000000,0.000000,0.000000,events/second
1590873669,253,0.449171,0.000000,0.000000,0.000000,events/second
1590873672,253,0.446802,0.000000,0.000000,0.000000,events/second
1590873675,253,0.444438,0.000000,0.000000,0.000000,events/second
1590873678,253,0.442115,0.000000,0.000000,0.000000,events/second
1590873681,253,0.439800,0.000000,0.000000,0.000000,events/second
1590873684,253,0.437519,0.000000,0.000000,0.000000,events/second
1590873687,254,0.436991,0.000000,0.000000,0.000000,events/second
1590873690,256,0.438152,0.000000,0.000000,0.000000,events/second
1590873693,256,0.435930,0.000000,0.000000,0.000000,events/second
1590873696,256,0.433709,0.000000,0.000000,0.000000,events/second
1590873699,256,0.431514,0.000000,0.000000,0.000000,events/second
1590873702,256,0.429345,0.000000,0.000000,0.000000,events/second
1590873705,256,0.427191,0.000000,0.000000,0.000000,events/second
1590873708,259,0.430048,0.000000,0.000000,0.000000,events/second
1590873711,259,0.427916,0.000000,0.000000,0.000000,events/second
1590873714,259,0.425805,0.000000,0.000000,0.000000,events/second
1590873717,259,0.423715,0.000000,0.000000,0.000000,events/second
1590873720,259,0.421646,0.000000,0.000000,0.000000,events/second
1590873723,260,0.421219,0.000000,0.000000,0.000000,events/second
1590873726,260,0.419181,0.000000,0.000000,0.000000,events/second
1590873729,263,0.421976,0.000000,0.000000,0.000000,events/second
1590873732,263,0.419954,0.000000,0.000000,0.000000,events/second
1590873735,263,0.417952,0.000000,0.000000,0.000000,events/second
1590873738,263,0.415968,0.000000,0.000000,0.000000,events/second
1590873741,263,0.414006,0.000000,0.000000,0.000000,events/second
1590873744,263,0.412054,0.000000,0.000000,0.000000,events/second
1590873747,264,0.411689,0.000000,0.000000,0.000000,events/second
1590873750,266,0.412878,0.000000,0.000000,0.000000,events/second
