t,value
1590873687,2113759
1590873690,2113759
1590873693,2113759
1590873696,2113759
1590873699,2113759
1590873702,2113759
1590873705,2113759
1590873708,2113759
1590873711,2113759
1590873714,2113759
1590873717,2113759
1590873720,2113759
1590873723,2113759
1590873726,2113759
1590873729,2113759
1590873732,2113759
1590873735,2113759
1590873738,2113759
1590873741,2113759
1590873744,2113759
1590873747,2113759
1590873750,2113759
1590873753,2113759
1590873756,2113759
1590873759,2113759
1590873762,2113759
1590873765,2113759
1590873768,2113759
1590873771,2113759
1590873774,2113759
1590873777,2113759
1590873780,2113759
1590873783,2113759
1590873786,2113759
1590873789,2113759
1590873792,2113759
1590873795,2113759
1590873798,2113759
1590873801,2113759
1590873804,2113759
1590873807,2113759
1590873810,2113759
1590873813,2113759
1590873816,2113759
1590873819,2113759
1590873822,2113759
1590873825,2113759
1590873828,2113759
1590873831,2113759
1590873834,2113759
1590873837,2113759
1590873840,2113759
1590873843,2113759
1590873846,2113759
1590873849,2113759
1590873852,2113759
1590873855,2113759
1590873858,2113759
1590873861,2113759
1590873864,2113759
1590873867,2113759
1590873870,2113759
1590873873,2113759
1590873876,2113759
1590873879,2113759
1590873882,2113759
1590873885,2113759
1590873888,2113759
1590873891,2113759
1590873894,2113759
1590873897,2113759
1590873900,2113759
1590873903,2113759
1590873906,2113759
1590873909,2113759
1590873912,2113759
1590873915,2113759
1590873918,2113759
1590873921,2113759
1590873924,2113759
1590873927,2113759
1590873930,2113759
1590873933,2113759
1590873936,2113759
1590873939,2113759
1590873942,2113759
1590873945,2113759
1590873948,2113759
1590873951,2113759
1590873954,2113759
1590873957,2113759
1590873960,2113759
1590873963,2113759
1590873966,2113759
1590873969,2113759
1590873972,2113759
1590873975,2113759
1590873978,2113759
1590873981,2113759
1590873984,2113759
1590873987,2113759
1590873990,2113759
1590873993,2113759
1590873996,2113759
1590873999,2113759
1590874002,2113759
1590874005,2113759
1590874008,2113759
1590874011,2113759
1590874014,2113759
1590874017,2113759
1590874020,2113759
1590874023,2113759
1590874026,2113759
1590874029,2113759
1590874032,2113759
1590874035,2113759
1590874038,2113759
1590874041,2113759
1590874044,2113759
1590874047,2113759
1590874050,2113759
1590874053,2113759
1590874056,2113759
1590874059,2113759
1590874062,2113759
1590874065,2113759
1590874068,2113759
1590874071,2113759
1590874074,2113759
1590874077,2113759
1590874080,2113759
1590874083,2113759
1590874086,2113759
1590874089,2113759
1590874092,2113759
1590874095,2113759
1590874098,2113759
1590874101,2113759
1590874104,2113759
1590874107,2113759
1590874110,2113759
1590874113,2113759
1590874116,2113759
